columns,and,for,in,mln,of,oil,on,said,the,to
grain/article180.txt,0.8028953724509742,0.12809291217424235,0.3609029603197838,0.0,0.11221399750825493,0.0,0.0,0.11280456322526439,0.42823291473066916,0.0
grain/article456.txt,0.30705288698692884,0.17145390224332185,0.16102431645820214,0.36079018218315245,0.6007991365811572,0.0,0.10520453058269251,0.3019805269087208,0.501545539652997,0.0738643025978917
grain/article031.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain/article140.txt,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain/article576.txt,0.22911628644880488,0.1279352288937071,0.38448926530555355,0.6102181845317005,0.1344910335407297,0.0,0.0,0.15773198001452887,0.5346321962311531,0.28660299327528216
grain/article392.txt,0.4235315264416253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3953164459222579,0.815074201342075
grain/article522.txt,0.2941864984324779,0.0,0.12342155199690608,0.7374337029293726,0.40293676177587456,0.0,0.0,0.0578653369312584,0.3295058442776965,0.28307671363931225
grain/article486.txt,0.09964290414588556,0.0,0.1741820514748914,0.0,0.29245143091506987,0.0,0.2276021580393167,0.326656177398419,0.5890306066281339,0.6072396635857142
grain/article421.txt,0.39670249094292837,0.0,0.1188790040479629,0.3551461747857568,0.3326628140423599,0.0,0.07766907565324359,0.44588475915196696,0.528963890583951,0.3271896414407955
grain/article047.txt,0.12815788830604,0.18401532659228143,0.48006007242666676,0.831812731423391,0.07164624160249629,0.07888900658372636,0.10036644538068991,0.0,0.06835439328475415,0.03523373685150811
grain/article336.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain/article362.txt,0.0,0.0,0.0,0.0,0.06332761330828098,0.0,0.0,0.254643588784494,0.7854336299785365,0.5605713772414445
grain/article444.txt,0.10070710350524148,0.22493357478616774,0.16900064520918567,0.28399642480357773,0.35468982092653367,0.0,0.1380197874649858,0.27732172310603886,0.6767865828391639,0.3876158294455649
grain/article309.txt,0.15125493987769023,0.05630571751572121,0.31728375582110513,0.31595742551830514,0.19730333358070576,0.0,0.207295949623469,0.14875628394191323,0.6588332165667357,0.48514294538135955
grain/article559.txt,0.0,0.7575770643529633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6527457327063471
grain/article515.txt,0.0,0.7575770643529633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6527457327063471
grain/article027.txt,0.15905242720759255,0.23683354854478883,0.1668201763119121,0.0,0.31121205820652936,0.0,0.07266082012390683,0.3128499213642268,0.6927973546163891,0.45913770988999225
grain/article168.txt,0.6151771550866942,0.13740241929729707,0.12904419413943272,0.28913569911243364,0.12036946053409758,0.0,0.16862091598923018,0.06050147362502929,0.574194909655577,0.3551672050807437
grain/article509.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain/article447.txt,0.0,0.0,0.36480479775667046,0.0,0.5104223053085359,0.0,0.0,0.25655429130633306,0.7304557688861706,0.08367075409277054
grain/article561.txt,0.28507859498570365,0.0,0.0,0.22331344768366151,0.2789014221717305,0.0,0.0,0.2803692392178854,0.7982611678882323,0.2743127649550772
grain/article101.txt,0.3235982156635481,0.18069257507698738,0.25455149760504403,0.5069748095800172,0.4748795813589089,0.0,0.2217468053165038,0.07956313375825713,0.45306082972502065,0.2335332856478987
grain/article115.txt,0.6214623724621772,0.0,0.5431776195093208,0.0,0.10133272166260619,0.0,0.0,0.0,0.3867076097344917,0.39866213435910186
grain/article420.txt,0.0,0.0,0.13864154328206482,0.0,0.1939824710879114,0.0,0.36232337577500634,0.26000449629372463,0.8019690435149741,0.31798492087632474
grain/article139.txt,0.09922803948395444,0.0,0.10407410520176245,0.0,0.0,0.0,0.13599271991205475,0.19517768382851589,0.8335584510267428,0.4774037467330745
grain/article263.txt,0.1207523734406253,0.0,0.37994891208712156,0.0,0.11813587296826408,0.0,0.0,0.11875760464232647,0.9016641477678435,0.0
grain/article137.txt,0.42257136854945826,0.47191551152677996,0.0,0.33101702780566544,0.10335373974974225,0.0,0.14478425167135525,0.31169302571124385,0.5916303786177555,0.10165330064807737
grain/article158.txt,0.4219300869761598,0.294499591730782,0.44253616707650845,0.0,0.2579922330730282,0.15150551203224974,0.14456453145458015,0.20748000651289614,0.5415048266704452,0.30449710398803587
grain/article021.txt,0.5065542479269566,0.0,0.531293174422484,0.0,0.0,0.0,0.0,0.0,0.4728083093122627,0.4874245165813012
grain/article083.txt,0.3135240480375096,0.11671153680970937,0.16441791518018734,0.0,0.30673051018468966,0.0,0.501301375944032,0.2569539896801575,0.5365021063285325,0.402245322330102
grain/article167.txt,0.2557959351190582,0.040809359944012406,0.2682884112213958,0.0,0.39325513575066556,0.0,0.10016288926914024,0.07187723264070835,0.716265498359994,0.4219473394012958
grain/article458.txt,0.16196419165782144,0.2713154038958855,0.08493707226897419,0.5074920765933936,0.47536410157198705,0.0,0.11098652692551761,0.15928862424034476,0.6046974509857759,0.07792385331420465
grain/article376.txt,0.08281084347531448,0.09248076057013599,0.0,0.0,0.48609883216936756,0.0,0.0,0.0,0.8502351043777024,0.15936707870413644
grain/article518.txt,0.12167464411622976,0.0,0.12761694958396502,0.031770869216657525,0.15871754612306113,0.0,0.08337797402705446,0.21938517309091302,0.7381975169299113,0.585398353989394
grain/article495.txt,0.6615050946005687,0.0,0.0,0.3454555712796041,0.2157237979315797,0.0,0.0,0.21685912046023387,0.41162436423412513,0.42434915545740853
grain/article107.txt,0.2270296445616765,0.7606204690074284,0.0,0.0,0.22211029469458912,0.0,0.0,0.33491884262052146,0.31785786867327337,0.3276839998962655
grain/article072.txt,0.39316078132542076,0.21953530816385486,0.06872697262061957,0.0,0.19232082482255036,0.0,0.0,0.4511102888967156,0.6727764221825313,0.3152610744728226
grain/article553.txt,0.2296881513137812,0.11400404443023898,0.13383643568080966,0.0,0.2746470174369669,0.0,0.06995315838184063,0.20079450485711953,0.8575465860658431,0.2455712329961465
grain/article225.txt,0.38595067108817666,0.061574081893598684,0.34697108617757144,0.17276032747760228,0.5394111004973127,0.23757620724649392,0.0,0.2711249707772968,0.5146273926010194,0.10610727566227296
grain/article410.txt,0.0,0.0,0.5627454738809418,0.0,0.5249160534557921,0.0,0.0,0.5276786092185531,0.25039916649408794,0.25813990633598216
grain/article276.txt,0.36444370941413257,0.16280008760769413,0.22934537345053727,0.11419332446194187,0.21392809697741028,0.0,0.0,0.2150539689968135,0.748362949366385,0.350680701246226
grain/article289.txt,0.5218448228338286,0.0,0.4104978789744092,0.0,0.2552686623992383,0.0,0.35759598394903463,0.2566121037166083,0.4870802474111278,0.2510688258376934
grain/article260.txt,0.2935926931415939,0.14051822073447737,0.2859359978778717,0.4599657615365233,0.4513630536898976,0.0,0.02874077377312783,0.10312238883276426,0.5872156216188463,0.20178952361820726
grain/article349.txt,0.21200151776583848,0.23675717795160983,0.0,0.0,0.41481560416995117,0.0,0.0,0.0,0.5936348155999677,0.6119862052351192
grain/article514.txt,0.0,0.7575770643529633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6527457327063471
grain/article094.txt,0.2400682609686846,0.1340506534615365,0.31474079274360756,0.0,0.6458825621965744,0.0,0.16450761268425357,0.11805122670035309,0.5601881193014202,0.23100222044934457
grain/article017.txt,0.3275908061846043,0.12194798668191026,0.4581194348330648,0.0,0.10683082179477761,0.7842027918851288,0.0,0.0,0.2038447752335214,0.0
grain/article405.txt,0.0,0.0,0.20072139999011285,0.899470490710491,0.2808424679108727,0.0,0.0,0.0,0.2679389186825382,0.0
grain/article012.txt,0.4482392397499032,0.08343010824383097,0.0,0.0,0.14617555022641224,0.0,0.30715750155860927,0.07347242529297697,0.7670266372554372,0.28754116088190557
grain/article358.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain/article240.txt,0.19796851913075267,0.22108552998392214,0.06921227976084565,0.10338443109495077,0.3227981248093311,0.0,0.09043907855603704,0.06489939274531642,0.8623072829445155,0.19049235127436423
grain/article570.txt,0.30262306767586966,0.05336221738389579,0.23387550537127327,0.49906680790917013,0.2960657357000253,0.0,0.043657581482220355,0.03132883010489428,0.5203261005768679,0.4904331463953661
grain/article243.txt,0.0,0.0,0.4971566670534091,0.18565440759204432,0.3478022406193386,0.0,0.16240756344705998,0.11654422416997369,0.6636443338511322,0.34207998488841074
grain/article484.txt,0.3163934472437455,0.0,0.33184536432283834,0.0,0.23215330075866167,0.0,0.0,0.1555833928915316,0.8121183300164588,0.22833377230089646
grain/article344.txt,0.3891850126378297,0.14487686419139686,0.2721279331854474,0.0,0.3807520291660515,0.0,0.0,0.25517058062237996,0.7265160980803679,0.1248292211031763
grain/article091.txt,0.0,0.631215402653167,0.0,0.0,0.5529673923264722,0.0,0.0,0.0,0.0,0.5438696337147918
grain/article535.txt,0.32630200020669015,0.1822023293583943,0.3422378278727152,0.44730942759065734,0.2793276374528532,0.0,0.1117997915499157,0.12034187040307061,0.5329873768308959,0.3924742398300639
grain/article407.txt,0.35917971803872417,0.05730307790547484,0.4305385333293967,0.32155407600007024,0.25099778481706325,0.0,0.0,0.13456999953903181,0.3831447604395173,0.5924837168456458
grain/article320.txt,0.08559126293354863,0.0,0.0,0.0,0.2512099334448982,0.0,0.23460684515334626,0.3367093523606071,0.71900362965297,0.49415374716175037
grain/article199.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain/article268.txt,0.372756217147069,0.08325667756127586,0.2736725321976535,0.11679793216436476,0.32821129619288664,0.0,0.051086499438654676,0.36659847092519054,0.6262626906499402,0.3586792918806671
grain/article306.txt,0.13392557921909945,0.2991284451696326,0.17558273968404603,0.10490925434071349,0.29480318454045523,0.0,0.18354594002381547,0.19756979347760173,0.5625163963094507,0.6121227926435789
grain/article121.txt,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain/article408.txt,0.12417317420888044,0.27734603613036435,0.26047500410287827,0.38907922418797686,0.364447652243111,0.0,0.0,0.12212189549327497,0.6954055815333362,0.23896769066225168
grain/article353.txt,0.0,0.13844703753874613,0.13002526797962088,0.19422259177837808,0.12128458367989342,0.0,0.0,0.0,0.462848235821166,0.8350239473723442
grain/article449.txt,0.23038881089153176,0.643228940919116,0.362460693571067,0.0,0.22539667355005882,0.0,0.0,0.1132914514981585,0.5376015728220438,0.2216883092662142
grain/article062.txt,0.46238104886701825,0.7745607207560811,0.0,0.0,0.0,0.0,0.0,0.0,0.4315778672620461,0.0
grain/article511.txt,0.0614140610297026,0.13717090263476697,0.1717690142615056,0.0,0.14019441754730988,0.0,0.1683367976170629,0.261731303020191,0.7260880628461025,0.55155141209699
grain/article044.txt,0.0,0.0,0.1648727968426002,0.9851015087786992,0.0,0.0,0.0,0.0,0.04890785482137941,0.0
grain/article439.txt,0.2349634433763272,0.2624003939302745,0.34501391292587885,0.22086749777600276,0.36779549033099934,0.0,0.25761522981467977,0.0,0.6579315179031014,0.2713082200471416
grain/article424.txt,0.3733027089601241,0.09620623709878404,0.3312979504825066,0.0,0.3652138682483665,0.0,0.11806476120608704,0.36713593496689706,0.4288416028519502,0.5249921360860398
grain/article099.txt,0.06261363318345363,0.06992509888625194,0.1970146104132105,0.0,0.7350828150284671,0.0,0.17162484161687896,0.12315857457620062,0.5259816011783235,0.3012453257547709
grain/article464.txt,0.4111517120595665,0.08348406702936395,0.41162997415917807,0.3220715548484667,0.3473914635114772,0.0,0.07683903925231629,0.31245976159086525,0.47097984788424185,0.32369302055123206
grain/article382.txt,0.0,0.0,0.8012041131823695,0.5983911505191674,0.0,0.0,0.0,0.0,0.0,0.0
grain/article470.txt,0.3563917788907212,0.0,0.124599040359333,0.0,0.4648924927196294,0.0,0.16281247255547512,0.23366957666793908,0.6652989097207592,0.3429328472720828
grain/article438.txt,0.46238104886701825,0.7745607207560811,0.0,0.0,0.0,0.0,0.0,0.0,0.4315778672620461,0.0
grain/article266.txt,0.1095442846737399,0.12233589633414231,0.22978834342948323,0.0,0.42868257840015117,0.0,0.0,0.21546933578919972,0.7157261787925315,0.42162962975717805
grain/article502.txt,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain/article111.txt,0.18491774928238883,0.0,0.09697435015634107,0.0,0.2713663398451931,0.13279952842264356,0.12671553230170346,0.18186300057633933,0.8629939316256839,0.2669016544234002
grain/article228.txt,0.22292820399982965,0.1244798929296281,0.11690774843571275,0.17462856453191491,0.10904886271952503,0.0,0.3055246577954264,0.3288683123970227,0.6242311124377976,0.536273619812893
grain/article097.txt,0.0926992253007693,0.20704764014710408,0.19445287796166116,0.0,0.4534529464041094,0.0,0.2540898691126612,0.2735036414252786,0.6056661239712529,0.4459924604778358
grain/article075.txt,0.38440106246598327,0.071548002509719,0.537565750202736,0.0,0.12535724637792534,0.0,0.08780405601363299,0.3780509492252104,0.5979879982784736,0.18494218813938174
grain/article437.txt,0.22139058871035447,0.2825629959660613,0.16585913431575514,0.4459476576164518,0.21659342768211348,0.0,0.13003600513767216,0.34215237091179873,0.5313647725180195,0.42605979959467105
grain/article172.txt,0.24943370948282895,0.0,0.052323093868602656,0.937878650105098,0.0,0.0,0.0,0.0,0.18625342647694976,0.1440083928953016
grain/article069.txt,0.26228128509381965,0.1464540856658446,0.412635735815202,0.4109108089307054,0.25659809157318114,0.0,0.0,0.25794852948019914,0.6120211777758998,0.2523763824276762
grain/article387.txt,0.48359601291253257,0.07715229622101384,0.3622955091607831,0.5411715266751306,0.27035274408077375,0.0,0.0,0.20383167802131733,0.4513795199449122,0.1329523674790111
grain/article080.txt,0.2212716755959628,0.24710982273526863,0.5801951687221512,0.17333093968192584,0.21647709121454964,0.0,0.3032543740689213,0.3264245673219588,0.5163271617273277,0.10645773868433608
grain/article414.txt,0.0847497521431231,0.0,0.3555549284753512,0.0,0.1658267356242867,0.0,0.23230025234307877,0.16669945727397298,0.8701422583731149,0.0
grain/article497.txt,0.33910433437772597,0.1262339787068677,0.3387289506161347,0.4806709875335906,0.15797929277194042,0.0,0.04426141470824209,0.01588107144874144,0.4069461546358572,0.5749064461319597
grain/article308.txt,0.3686437758068606,0.08233814639559361,0.32865035537436776,0.5197921035917347,0.19836073747958988,0.0,0.0,0.0362553965058518,0.30967671672270203,0.5852915549822875
grain/article352.txt,0.20541262228980048,0.1638563497142018,0.12311114003166136,0.045973688547766955,0.401923353744064,0.0,0.0,0.25973911097357616,0.6299644781341224,0.5364930443712815
grain/article028.txt,0.5879168890008076,0.0,0.0,0.0,0.0,0.0,0.0,0.5782047961221665,0.0,0.5657145440670017
grain/article430.txt,0.05966109367501846,0.0,0.1877244064846245,0.8412285089052697,0.23347335320097168,0.0,0.16353188965515394,0.17602656676567494,0.334119328158593,0.17222407982323867
grain/article400.txt,0.21011331612597184,0.11732424442117725,0.0,0.0,0.4111210291862895,0.0,0.1439808823106538,0.3099635238910519,0.7844634383627849,0.20217850695975953
grain/article503.txt,0.22032325932135138,0.0,0.23108333277826554,0.0,0.32332383828388156,0.0,0.0,0.3250254439536049,0.822582522351418,0.10600143874601539
grain/article313.txt,0.14816336387535622,0.2481968545080814,0.23309897483418945,0.3481868388863843,0.3623822835651406,0.0,0.10152946157919085,0.29143155845692,0.6223181710187092,0.35642014802735694
grain/article380.txt,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
