columns,0,1,2,3,4
grain/article453.txt,0.7591497166052704,-0.1641869781579761,-0.12290252795490621,-0.07552302652018895,0.20663974290359627
grain/article337.txt,0.6906741775871356,-0.16520318873609618,-0.20728846906403933,0.23803500539397873,-0.40092082554884134
grain/article445.txt,0.9282297714390481,-0.11712119639149768,-0.1677794696042469,-0.08501636593649986,0.1555936526200304
grain/article533.txt,0.8007943567057595,0.4950213202547671,-0.17697831713657236,-0.16415316651937148,-0.08739300411796222
grain/article252.txt,0.8123660738570109,-0.1469199436252416,-0.18527107405535964,-0.057878033818809356,-0.10407104412349402
grain/article134.txt,0.5008074953504562,-0.1529882766238647,-0.08248616881318394,0.7042662218627299,-0.10926815902585878
grain/article472.txt,0.8709051850559074,0.28314662150988684,-0.13979945787375678,0.06218920063855404,0.04678133868883532
grain/article120.txt,0.8893053300528997,-0.0751312844251865,-0.12026949639923801,0.05345057058782464,0.2814369243368609
grain/article557.txt,0.942725604069448,-0.0937004616058596,-0.20058163059173115,-0.10936782864098821,0.07143329037121676
grain/article261.txt,0.9403586356708137,-0.05338045561840675,-0.1873827966849443,-0.10601639961872172,-0.02862539113561632
grain/article004.txt,0.9182350113933099,-0.13090772680988608,-0.23590164093973548,-0.1259062932991018,0.13549990582476748
grain/article328.txt,0.7577891141452484,-0.13861494999780127,-0.08548114946209376,0.5101698180045758,0.29387645589804845
grain/article217.txt,0.8639064837977009,-0.16246953470334305,-0.19393661742258492,-0.020921065634168564,0.21289382163875864
grain/article233.txt,0.9160743323144841,-0.19930486273244533,-0.23109208095675335,0.052613558506903156,-0.10520570409371188
grain/article547.txt,0.9102323936412438,-0.10167681277471284,0.1594003131290797,-0.07621934792411379,0.20125261629644886
grain/article258.txt,0.9161926630048998,0.24066845921699268,-0.1749278806639238,0.046508866437109886,0.09444939107632938
grain/article144.txt,0.8704504125357377,-0.0962434555286378,-0.15843294306807387,0.054215761805206125,0.3372161989912483
grain/article315.txt,0.9365194778099689,-0.1458380850548222,-0.21649215751358408,-0.12993103255686342,-0.11297681360444665
grain/article389.txt,0.24016163748886965,0.9458080645381223,-0.004060991438810417,0.06435368543755256,-0.08309579473133061
grain/article419.txt,0.9328799211385287,-0.12766823510935418,-0.15878491037610096,0.06665590925631794,0.12254307897958006
grain/article056.txt,0.3721991202818893,0.8932236372466159,-0.01352394172204121,-0.012114767972107103,-0.12488831124481446
grain/article257.txt,0.9211704727092264,-0.14417658858732185,-0.21620411287542618,0.033035358605966805,-0.15411370798246968
grain/article393.txt,0.9452478209951973,-0.15807799831472513,-0.21153674836465777,-0.03394993258843176,0.04025388800312393
grain/article398.txt,0.9108431038127491,-0.18345152730769346,-0.19734755518180488,0.0740377026200962,0.18726412852143376
grain/article077.txt,0.8573267136750544,0.06518517300792137,-0.20104186755426168,0.316745630994669,-0.03786521313066096
grain/article394.txt,0.8552592265388091,0.3404383085780812,-0.16581576585155186,0.09196945091061079,-0.09626170183097713
grain/article483.txt,0.9211965847865932,-0.13023822998038362,-0.13229053324587903,0.0989096439076722,0.18732347294271082
grain/article029.txt,0.9136886566564263,-0.06013054929270886,-0.25849501436153316,-0.045149344876131155,-0.062240766624729896
grain/article200.txt,0.9280280172307953,-0.14114773478889345,-0.1853449019044475,0.08698167989552417,-0.14524640824460386
grain/article293.txt,0.8988733943188763,-0.05729531512848345,-0.1991842200737703,-0.30630492006297344,0.01298903698559029
grain/article231.txt,0.8661187343709449,0.1596257662450045,-0.1399545837469569,0.09286698184960554,0.11116384882862332
grain/article082.txt,0.9001336817472241,0.012489555974132547,-0.2485823153536896,-0.19062358302577698,-0.03425770696105111
grain/article049.txt,0.735566953594645,-0.011772008888592776,0.13505884523012876,0.09283627510048853,0.12387440331008327
grain/article093.txt,0.8708705351870303,-0.16364472276270683,-0.16261432101217263,0.29905167488610246,0.03507588265764146
grain/article536.txt,0.8573899148750875,0.3734425762336595,-0.09581809650677399,0.05658905620802994,-0.03323875962514548
grain/article381.txt,0.9416808482702842,0.00967578109036722,-0.18234386183454415,-0.023425517624013657,0.0861477137700015
grain/article180.txt,0.679876494628299,-0.0009558121919713515,-0.12111985827593895,-0.1508787328030428,-0.17511758145649697
grain/article456.txt,0.8572773927789987,0.21059692866577726,-0.19162459859172676,-0.005552665164657895,-0.31552802794873763
grain/article031.txt,0.0,-0.0,0.0,-0.0,-0.0
grain/article140.txt,0.27335581350136545,0.25127919501481805,0.020216311480250448,-0.36459378376100615,0.07786849771845847
grain/article576.txt,0.8227932425204825,0.530620122599768,-0.1318448459355052,0.012253424729276102,0.03264829053949534
grain/article392.txt,0.6698372134829439,-0.10072272978166837,-0.06615106550355637,0.3185215838266275,0.5643011275174038
grain/article522.txt,0.689888764714417,0.6278301380900505,-0.1112793277901307,0.12924473126908453,-0.01412268365374254
grain/article486.txt,0.8934442744453948,-0.1341216391132223,-0.13980488407450778,0.050140971802683586,0.32759536288953706
grain/article421.txt,0.8920452533453845,0.21279017799521038,-0.13718220993417157,0.03171248426290584,0.01866146078894608
grain/article047.txt,0.43265027471232537,0.8393864997992319,0.06268001601020994,0.059561724288768145,-0.16215500412876752
grain/article336.txt,0.0,-0.0,0.0,-0.0,-0.0
grain/article362.txt,0.8106586697636262,-0.17457399153121073,-0.18215351065789856,0.01679798147658981,0.3742629201234428
grain/article444.txt,0.9512737263517622,0.09862126432920695,-0.19765750306578647,0.09362392935077943,0.002164410360507507
grain/article309.txt,0.9251396597411745,0.20037672845229426,-0.15774703556688585,-0.011851698847994427,0.23397877700770453
grain/article559.txt,0.3811779689006576,-0.1466913681004001,-0.014028883594027299,0.8285466408078601,0.07575335930671077
grain/article515.txt,0.3811779689006576,-0.1466913681004001,-0.014028883594027299,0.8285466408078601,0.07575335930671077
grain/article027.txt,0.9493489398733164,-0.16851163129819902,-0.19791214336062288,0.09891226613867461,0.079641051747725
grain/article168.txt,0.8488184847392677,0.15437357411155475,-0.14336219057929986,0.09486045878586884,0.06401856833495466
grain/article509.txt,0.0,-0.0,0.0,-0.0,-0.0
grain/article447.txt,0.847774411940522,-0.07457249047014254,-0.23968863154831788,-0.3404752935021872,-0.09263809070893009
grain/article561.txt,0.899477300850864,0.03604862109503585,-0.22128079745072804,-0.08208328905099538,0.037038109876209487
grain/article101.txt,0.8522526093799306,0.3798586305845757,-0.15756206391662236,0.0761554895632549,-0.14373427292240376
grain/article115.txt,0.7448214894667059,0.05525491141512413,-0.08455208674450532,-0.08413975238651863,0.2428428355124466
grain/article420.txt,0.8587304816649886,-0.1649691156879742,-0.19781601274664595,-0.19200281163112115,0.16197675221220073
grain/article139.txt,0.8461714066979436,-0.1540912867864476,-0.18597349067974103,-0.08985807898586515,0.33688633659895856
grain/article263.txt,0.8000994266609357,-0.06306604576149219,-0.24542014210809535,-0.4604157422371709,-0.025122272075754223
grain/article137.txt,0.8071125096625076,0.10693506189585479,-0.1699138983658195,0.21219248734211751,-0.32523402091670617
grain/article158.txt,0.9412275651786515,-0.07950883046461603,-0.012420850326709077,0.0037497689181943163,-0.0620697844206241
grain/article021.txt,0.7675742112287397,0.03795312002529106,-0.09152882392392708,-0.07447315956518905,0.3534360818825731
grain/article083.txt,0.8779357498341269,-0.14982463293636308,-0.13588104027489636,0.03047444616847171,0.0901147440859267
grain/article167.txt,0.9357809391373452,-0.10715725693638467,-0.21270902510534406,-0.09059987957712269,0.1608177153550508
grain/article458.txt,0.8313626511834046,0.3092119868136615,-0.21624509108014564,0.05432472686951714,-0.31206797167194983
grain/article376.txt,0.819528449920412,-0.1862475011532471,-0.29004714655727026,-0.1553556150847597,-0.08196113555950513
grain/article518.txt,0.892337269413188,-0.11456914149723646,-0.17522172937148675,0.009842546864179557,0.3599250866388701
grain/article495.txt,0.777923893524488,0.21684854695545916,-0.10082614853934799,0.18326288561840323,0.11794221489582625
grain/article107.txt,0.6910968356040079,-0.21108825153689867,-0.12709449993856817,0.5674608253136066,-0.30170367529553477
grain/article072.txt,0.9015425814475034,-0.17294924630244332,-0.1800713278637064,0.0755207466411986,-0.03255625990619527
grain/article553.txt,0.9247827395587233,-0.16472325558850406,-0.24642396058559504,-0.14181594984943424,0.004526512296258932
grain/article225.txt,0.9068770545381591,0.0916714853893118,0.042409604431194174,-0.16891575778125362,-0.20867636696464878
grain/article410.txt,0.7236505552089596,0.027856772244095607,-0.08633946609896366,-0.13203875953484093,0.007464105677256996
grain/article276.txt,0.9536620691324462,-0.01976103796364755,-0.20492595874260622,-0.018340167293970262,0.053550398287068895
grain/article289.txt,0.8549276860829168,-0.03846294312790374,-0.11565263556088422,-0.17301604360489664,0.05269256405631373
grain/article260.txt,0.890486248043143,0.34392862333003776,-0.1964736428008841,-0.023439038163279302,-0.12860413468764742
grain/article349.txt,0.853084162244427,-0.183687350197326,-0.1978114399042862,0.2812393975892718,0.18159096629133412
grain/article514.txt,0.3811779689006576,-0.1466913681004001,-0.014028883594027299,0.8285466408078601,0.07575335930671077
grain/article094.txt,0.8921084124199521,-0.09606626527510961,-0.21184856977610245,-0.09092039753342168,-0.113243681116997
grain/article017.txt,0.5594454828645253,0.004863075219737401,0.6788321872904511,-0.2071133783552732,-0.1784766176099712
grain/article405.txt,0.4590243737081681,0.8291933028733246,-0.0930916383805986,-0.027314172694248105,-0.157208499228671
grain/article012.txt,0.84800208190457,-0.18193922371925975,-0.20007816345704765,-0.06475073177038242,0.0720416413485817
grain/article358.txt,0.0,-0.0,0.0,-0.0,-0.0
grain/article240.txt,0.9006986874300917,-0.09540430287329683,-0.2686849492116435,-0.0722060849371123,-0.10366030393320264
grain/article570.txt,0.8617049933925751,0.38819678068356356,-0.1429232787705503,0.12016258614260912,0.18134331821581418
grain/article243.txt,0.8919395547599875,0.1341497318705561,-0.18383908623733844,-0.21574525226128116,0.15910246325533817
grain/article484.txt,0.9096328805482439,-0.0783225544437709,-0.22311354767431374,-0.2699254689070205,0.077931866895125
grain/article344.txt,0.9197179607172515,-0.10890466847289812,-0.22857463764084268,-0.16901784709851841,-0.15049816809806557
grain/article091.txt,0.5008074953504562,-0.1529882766238647,-0.08248616881318394,0.7042662218627299,-0.10926815902585878
grain/article535.txt,0.9118539562589101,0.34182707879016927,-0.14800001416465422,0.09553731228134604,0.04323139474691858
grain/article407.txt,0.8576804710312418,0.28928898763860583,-0.09014003179288492,0.13808207196789613,0.2809201510044696
grain/article320.txt,0.8762619440136309,-0.1922294802559777,-0.17795070595216636,0.0022728323581447762,0.24451964323538136
grain/article199.txt,0.0,-0.0,0.0,-0.0,-0.0
grain/article268.txt,0.9588277706370512,0.006291008985606904,-0.17122962790947724,-0.030381481813290485,0.04806142532314856
grain/article306.txt,0.9208625119083519,-0.06565540761892516,-0.15676989149751483,0.2689028292188491,0.17094991814116842
grain/article121.txt,0.27335581350136545,0.25127919501481805,0.020216311480250448,-0.36459378376100615,0.07786849771845847
grain/article408.txt,0.9122737390325649,0.2353563441780443,-0.22353036713076752,0.029908605694765285,-0.12506842193872708
grain/article353.txt,0.7424417553331835,0.0682101525442925,-0.10438849995621308,0.3487402771489817,0.5054376051081674
grain/article449.txt,0.8192506498020081,-0.12011795044673514,-0.18827691963852655,0.21651519047387546,-0.259059904521138
grain/article062.txt,0.5497754348136142,-0.18033689983769166,-0.16052580976409908,0.35869863208339786,-0.46572421344312775
grain/article511.txt,0.9042701736704739,-0.1584638155393689,-0.17386112115357868,0.052509761911587564,0.27362669580185284
grain/article044.txt,0.22437886784077,0.9511970403759289,0.002557193796295319,0.07356862520178405,-0.08351464206862834
grain/article439.txt,0.9239923201903946,0.09533358014237854,-0.20706144628757056,-0.01882893107492306,-0.06880448411401237
grain/article424.txt,0.9108600904804247,-0.07351923765617986,-0.11305436480197073,0.09800118819946392,0.16655962409648528
grain/article099.txt,0.8367939006487358,-0.12206707253479201,-0.2096477208226588,-0.04794475603661178,-0.04451502808059875
grain/article464.txt,0.9173555528032494,0.2597758177071188,-0.12928230479789135,-0.010018232451002203,0.007179014090415428
grain/article382.txt,0.3083239547274408,0.7587868125149964,0.02377374827542914,-0.1998329047917167,0.0035017224394786445
grain/article470.txt,0.925293145500108,-0.14164268356281803,-0.2016734351974926,-0.07873322305555182,0.057700091014848534
grain/article438.txt,0.5497754348136142,-0.18033689983769166,-0.16052580976409908,0.35869863208339786,-0.46572421344312775
grain/article266.txt,0.938765184675775,-0.13341309986956337,-0.22055927095995592,-0.022977901867109716,0.10057531491534746
grain/article502.txt,0.27335581350136545,0.25127919501481805,0.020216311480250448,-0.36459378376100615,0.07786849771845847
grain/article111.txt,0.9205351024338989,-0.17211925835443384,-0.1133828644203228,-0.20955555283369434,0.07390317091001303
grain/article228.txt,0.9055123731973118,-0.0008358001316509083,-0.1318113477412833,0.1235123541186869,0.2290187652242659
grain/article097.txt,0.9305874238362128,-0.1624392217499267,-0.1860173591183224,0.08087877815721359,0.054565784962355965
grain/article075.txt,0.8721254854579793,-0.01298135843451171,-0.13927390803968362,-0.2413122666074179,0.01710604803334799
grain/article437.txt,0.9047839303244677,0.2677985339088294,-0.1367936451078771,0.23792161058001862,0.0029262718435852093
grain/article172.txt,0.3947779198016615,0.8523037606568633,-0.029372975474176475,0.15008284635582975,-0.006586774740243069
grain/article069.txt,0.9176114802960417,0.3262494710254694,-0.16818992954224804,-0.056218994882779295,-0.0347798388710674
grain/article387.txt,0.8085304742349573,0.48262551020748573,-0.12876566156280875,-0.05211687525768231,-0.1268390914907592
grain/article080.txt,0.8602716043640308,0.12985794807873527,-0.13490325790505453,-0.15608941788434078,-0.1554240239346957
grain/article414.txt,0.8193706975207078,-0.08747886216829923,-0.2324104765787166,-0.4558352413551345,-0.04523878990312442
grain/article497.txt,0.8172118171504125,0.40960027699637735,-0.09348223007654312,0.2112058512663869,0.25434758333862445
grain/article308.txt,0.7726569931972865,0.46564910007489574,-0.06949809796409194,0.24170393825904196,0.2616887444289844
grain/article352.txt,0.9371751898402374,-0.11541129657436532,-0.18988334383387676,0.14982155140111666,0.1416936143167699
grain/article028.txt,0.5090290963060542,-0.05502377137433297,0.057411392752755065,0.35910279757848207,0.2811744264009174
grain/article430.txt,0.6184394924392083,0.7329703604997719,-0.08277912036980004,0.03252674174336056,-0.03859279780831235
grain/article400.txt,0.9018226718667459,-0.2044713995276251,-0.241119799800056,-0.08696812632382439,-0.09554621004515128
grain/article503.txt,0.893046159763498,-0.11511935973375512,-0.23792565381210856,-0.3021806373866354,-0.06036842537147615
grain/article313.txt,0.949440900267353,0.18359793928228813,-0.18513554389007428,0.10469210059235898,-0.0450134452888393
grain/article380.txt,0.27335581350136545,0.25127919501481805,0.020216311480250448,-0.36459378376100615,0.07786849771845847
grain/article034.txt,0.27609379667603756,0.9139251847147183,0.02176767348895814,-0.07467763977197527,-0.03845617519683565
grain/article291.txt,0.938043686986111,0.15050655277315764,-0.19743793464298365,-0.07010924445952313,-0.09087521233792493
grain/article471.txt,0.9011126032374732,-0.14149329118502846,-0.15722404608615828,0.05071518754537153,-0.030094865944446797
grain/article482.txt,0.8704195518978465,-0.06691144778813234,-0.17354161524002443,-0.09690634788940407,-0.2550915825408506
grain/article363.txt,0.8761641073292531,-0.07369310196101338,-0.1549422998327877,-0.2615417237682853,0.10198158694675229
grain/article271.txt,0.736758592349938,0.036720905682657824,-0.09821734834105321,0.0757246215694449,-0.06864814963928462
grain/article081.txt,0.8779357498341269,-0.14982463293636308,-0.13588104027489636,0.03047444616847171,0.0901147440859267
grain/article154.txt,0.9628518660605723,-0.06292596693066056,-0.09943410140990473,-0.03280036330937963,0.14805367479834833
grain/article092.txt,0.8784916020551157,-0.16676961801412762,-0.20745509845226615,0.23075445862987543,-0.08399114185905943
grain/article275.txt,0.8623527793657395,0.04256176649965981,-0.162381719244531,-0.12739739382916773,-0.26812792567154403
grain/article237.txt,0.0,-0.0,0.0,-0.0,-0.0
grain/article404.txt,0.8645691784131305,0.3857404875071243,-0.14719105342253988,0.04836338211879831,-0.06955837858467552
grain/article292.txt,0.9190414521788193,-0.1361480690787783,-0.2274824011019997,-0.18873379518304748,0.07074623061810693
grain/article256.txt,0.8203952119858621,-0.19301906842849273,-0.14366787757536645,0.4118450956711856,0.10406994084339014
grain/article102.txt,0.7701907455228282,0.5689930845621083,-0.08949372355058263,0.0582723668544113,0.1848789189090841
grain/article162.txt,0.9141660369552026,0.24584736703542132,-0.17158515917385908,-0.13420489213037562,0.045755068311342524
grain/article188.txt,0.911787338469139,-0.15645394935160273,-0.21339000776022254,-0.03574380330456887,0.20363510068092439
grain/article304.txt,0.46289857638463605,-0.08131144582404069,-0.06121136809280045,0.46378712338153777,-0.573887721479642
grain/article386.txt,0.9316748327497033,-0.1790080866155653,-0.23544425467326133,-0.07099347840837687,0.026974634586984587
grain/article202.txt,0.7343413750376646,0.49808534252742365,-0.09494979549585283,0.4328470175870796,0.02173598109778675
grain/article073.txt,0.7316993129285131,-0.05283303334007502,-0.16058763913970547,-0.10368787441729735,-0.202509737428715
grain/article450.txt,0.9165913598118224,-0.19254218011099603,-0.23147944512832375,0.11913053339210539,-0.07347299950713747
grain/article543.txt,0.8899686909472665,-0.16037472764864838,-0.17316213188614232,0.2238629310681888,0.16819860246090568
grain/article201.txt,0.8540296902310991,-0.2181598714331879,-0.16268309039478795,0.3595637813740474,-0.07576854139754986
grain/article187.txt,0.9139831112776489,-0.19643326679187081,-0.21482873394495725,0.13948637781945625,0.1067065813626765
grain/article057.txt,0.9107407242792418,-0.18110474172571014,-0.2354422262521146,-0.07131913199773465,-0.1592601906797724
grain/article524.txt,0.9183105590617994,0.0028599627695109348,-0.14468634651686982,-0.15776618400066758,0.13960874140458182
grain/article512.txt,0.9003990812878583,-0.07188316115114,-0.22368491693846246,0.07576124175784753,0.04585769361023026
grain/article138.txt,0.7458765170335497,-0.2288071692074811,-0.19891990544058927,0.22766105776338552,-0.5028428459719755
grain/article161.txt,0.5814101478670904,-0.12147736805827865,-0.07526288465365626,0.3580579576743854,-0.2951676969865512
grain/article302.txt,0.9073847824350105,-0.11517863245254065,-0.21515728641088439,-0.08970183689169732,0.06570324330327731
grain/article428.txt,0.8379150344494597,-0.12349023975844675,-0.2433055532771769,-0.20287797488008324,0.24115330413390593
grain/article220.txt,0.8971105031750364,-0.0512577993287426,-0.23368702075920722,-0.06247438831921636,0.16861038697409123
grain/article218.txt,0.8639064837977009,-0.16246953470334305,-0.19393661742258492,-0.020921065634168564,0.21289382163875864
grain/article517.txt,0.9268193925348793,-0.15114399244243415,-0.15700847790102393,0.12017370394939599,0.0192709092766873
grain/article036.txt,0.46430004452892126,0.47917388237208763,0.052929823036625336,-0.31400355670930247,-0.01861314519611902
grain/article390.txt,0.8699030277657125,0.02438421469102449,-0.25859372782037116,0.06957992675886274,-0.18292107286288287
grain/article539.txt,0.9118057454941054,-0.056704386604069144,-0.16311459137681592,-0.12495842657501069,0.20563354585053462
grain/article013.txt,0.8913508275119489,-0.17874042795402026,-0.15562045089552157,-0.13959688105049614,-0.23692078884007886
grain/article357.txt,0.0,-0.0,0.0,-0.0,-0.0
grain/article129.txt,0.5775781658176925,-0.21398517622866323,-0.16636443363587675,0.399048602007834,-0.5840739547275946
grain/article401.txt,0.3043010473966981,-0.15934031937313253,-0.10581698447057726,0.5881063101961073,-0.6210126789402456
grain/article156.txt,0.5873302624010511,-0.15575581950345965,-0.14050485350917594,0.46666996103974817,-0.48767157316616344
grain/article366.txt,0.8071738254352061,-0.18635967235798767,-0.12160494379728823,0.008484638768250152,0.2488512638843464
grain/article454.txt,0.3360275822975252,0.8450239584511573,0.011832281554511642,0.2809894644323286,0.07200297821668687
grain/article068.txt,0.6219608301762207,-0.030102437636286124,0.0013074557432605355,0.4174992708165009,0.4569372933305126
grain/article333.txt,0.9383735050804815,-0.1526411129418219,-0.16069651233666538,-0.05403622789062485,-0.21025098545627832
grain/article006.txt,0.6367559612859959,-0.15967228387554164,-0.11458840896474846,0.3149544288738851,-0.4894868821988514
grain/article251.txt,0.8769818797415722,-0.1681981589843968,-0.1859318506553089,0.2225738072374,-0.10417848261232546
grain/article173.txt,0.9061951531606304,-0.10498776270291692,-0.21313414976847547,-0.29101683693788793,-0.049578479041588464
grain/article519.txt,0.9281646686588504,-0.10822254557264381,-0.22608129304934368,-0.1838658253942308,-0.054082818385547335
grain/article025.txt,0.0,-0.0,0.0,-0.0,-0.0
grain/article196.txt,0.0,-0.0,0.0,-0.0,-0.0
grain/article365.txt,0.9368184331198859,-0.1322477954398106,-0.23405385656904254,-0.12016293489371858,-0.01921565974291705
grain/article118.txt,0.7543061205248871,-0.14899414905858824,-0.09915422127234508,0.328633829328853,0.06219677581669497
grain/article572.txt,0.7422437547416562,-0.12256295532631493,-0.2171160435136803,0.12436040872056767,-0.4481048866620597
grain/article569.txt,0.9254368253141745,-0.0051594371124874154,-0.14574503930093227,0.014981689332272449,0.18251699984755268
grain/article487.txt,0.8101898335302995,-0.1613357169169784,-0.2654065603301958,-0.17679699514523564,-0.15192946870339857
grain/article364.txt,0.8836843386511045,-0.14460890880987862,-0.2701679855846,-0.25553670433630005,-0.13239486615550602
grain/article527.txt,0.937528410218041,-0.18839475472662814,-0.20480744796671965,0.06985874200635306,0.10401019590598913
grain/article133.txt,0.8892957735285223,0.027962776117120256,-0.21705779557785615,-0.28142730469084165,0.03673993165110188
grain/article157.txt,0.8873465152410555,0.14487857577273738,-0.20275991938716517,0.0042279463899953015,-0.16821612575106867
grain/article343.txt,0.6258140591007717,-0.19450684027954468,-0.10987472095122255,0.5853531434786116,-0.23171240273747995
grain/article095.txt,0.8426588990104056,0.30068416646306434,-0.10342892178108036,-0.0668012490563318,0.07791190067110138
grain/article186.txt,0.8076387334111287,0.47148513412787507,-0.17299338321478805,0.016556934340690138,-0.1721799906575742
grain/article041.txt,0.2581587900094695,0.8968901199072167,-0.02706996983556111,0.10097090768743053,-0.10128603378102666
grain/article433.txt,0.8961376538320789,-0.04964830938569445,-0.17619792781788968,-0.10591940172688302,-0.03253850636367434
grain/article152.txt,0.8901498112308294,0.012526514256948553,-0.2431814084393868,-0.08478250472810013,0.01701739493218045
grain/article122.txt,0.8850523458708124,-0.06805296210783153,-0.11126537357305676,0.07711272848770573,0.28738101165398694
grain/article246.txt,0.5834057748024222,-0.19556621552591089,-0.11317940313373463,0.5723363250513557,-0.48306736750518314
grain/article117.txt,0.9076328109213334,0.2554693236443591,-0.19013918191996737,0.057382602422067046,0.04191803175752734
grain/article468.txt,0.7789303005956209,0.5402656836585966,-0.1074429443103561,-0.004818468129130125,0.00383291837570305
grain/article165.txt,0.6658833516060185,-0.19972100328202297,-0.1970897791210194,0.36473597136381586,-0.4286484366387978
grain/article338.txt,0.18708862097915885,-0.1495861994786317,-0.059442753746138804,0.63102399162136,-0.5414230961609269
grain/article007.txt,0.8930026040801435,0.1261275641564163,-0.22447255807402577,-0.05922880850709353,-0.16242081482195597
grain/article163.txt,0.5569996811798547,-0.17655525493696522,-0.1537551379915231,0.42664263431557287,-0.6195607969586622
grain/article055.txt,0.8923406491569414,-0.20725589834529473,-0.22429288977615086,0.2157288150597088,-0.16114649202286627
grain/article210.txt,0.8414571888274077,-0.17268755222804602,-0.21320700385033797,0.04590190261430211,0.20418783458294262
grain/article361.txt,0.903166278848395,-0.16497175494115449,-0.18238279135498958,0.1878597120902448,0.2551887449503811
